customer_id,customer_key,first_name,last_name,dob,email,phone,city,state,customer_segment,join_date,credit_score
500256,CUST500256,Brent,Alvarado,08/30/1996,brent.alvarado@gmail.com,477.511.7871x6177,Phoenix,NJ,pRIVATE bANKING,"May 26, 2017",675
500009,CUST500009,Jenny,Jackson,"Nov 16, 1944",jenny.jackson@yahoo.com,null,Los Angeles,CA,Private Banking,2016-05-27,767
500636,CUST500636,Heather,Wood,19760907,heather.wood@yahoo.com,(421)266-2025x33287,Chicago,TX,Private Banking,27/12/2018,773
500097,CUST500097,Brittney,Kaiser,28-09-1983,brittney.kaiser@yahoo.com,+1-211-373-2060,Columbus,null,Private Banking,20160614,517
500316,CUST500316,Michael,Mckinney,30/06/1974,michael.mckinney@hotmail.com,723.813.1498,Chicago,OH,Private Banking,2016-10-03,293
500458,CUST500458,Jordan,Andrews,10/04/1984,jordan.andrews@yahoo.com,(416)582-2242x28378,Los Angeles,NULL,Small Business,2017-05-21,373
500154,CUST500154,Kim,Franco,26-03-1957,kim.franco@hotmail.com,721.649.5625x53528,Columbus,CA,Retail,20161025,728
500446,CUST500446,Samuel,Pearson,19981112,samuel.pearson@yahoo.com,811-541-7277x06190,Chicago,WA,Private Banking,2017-01-09,283
500067,CUST500067,Erik,Buck,"Apr 06, 1943",erik.buck@hotmail.com,426.638.9869,Houston,GA,Private Banking,2021-11-26,656
500157,CUST500157,Bryan,Smith,23/05/2005,bryan.smith@hotmail.com,(964)307-9593,Columbus,AZ,Retail,14-09-2016,533
500048,CUST500048,Jim,Butler,"Nov 19, 1980",jim.butler@hotmail.com,+1-614-544-9454,Atlanta,CO,Small Business,2022-08-20,638
500728,CUST500728,Kyle,Gonzalez,"Dec 07, 1990",kyle.gonzalez@yahoo.com,+1-469-558-0522,Chicago,GA,Small Business,06/08/2023,NULL
500625,CUST500625,Anthony,Alexander,23-08-1989,anthony.alexander@hotmail.com,748.463.1665,Phoenix,MI,Small Business,2021-02-13,557
500287,CUST500287,Leah,Finley,19580323,leah.finley@hotmail.com,855.245.9199x8177,Columbus,OH,Retail,2022-02-19,394
500267,cust500267,Thomas,Gregory,16-05-1987,thomas.gregory@gmail.com,753.861.3866x235,Denver,CO,Retail,2022-04-26,135
500043,CUST500043,Michael,Underwood,19950812,michael.underwood@gmail.com,001-573-858-7355x706,Los Angeles,AZ,   Private Banking   ,"Oct 04, 2019",571
500622,CUST500622,John,Gonzales,21-03-1950,john.gonzales@hotmail.com,001-512-630-1912x48606,Atlanta,NJ,Retail,03/26/2023,749
500697,CUST500697,Aaron,Moreno,12/01/1975,aaron.moreno@yahoo.com,001-329-820-9004x90100,Columbus,CA,Retail,08/20/2020,330
500272,CUST500272,Alexa,Flores,19660127,alexa.flores@yahoo.com,901-442-4119x04255,Seattle,null,Retail,2020-04-22,628
500558,CUST500558,Jennifer,Hall,1960-02-19,jennifer.hall@yahoo.com,433-802-4257x1527,Denver,MA,Retail,04-05-2015,678
500182,CUST500182,Ryan,Taylor,12/12/2003,ryan.taylor@gmail.com,(902)842-8512,New York,IL,Small Business,10/07/2022,303
500700,CUST500700,Jessica,Harris,1998-04-07,jessica.harris@yahoo.com,368.295.3268x2425,Seattle,NY,Small Business,29-11-2016,679
500527,CUST500527,Carl,Wright,"Apr 12, 1972",carl.wright@yahoo.com,992.518.5121x1909,Seattle,CA,Private Banking,20141014,n/a
500257,cust500257,Ronald,brown,07/13/1949,ronald.brown@yahoo.com,335.280.1837x3996,Houston,WA,null,20171010,768
500348,CUST500348,William,Mason,17/07/1937,william.mason@hotmail.com,001-456-932-5762x826,Charlotte,MI,Small Business,01-08-2023,NULL
500279,CUST500279,Christine,Garcia,11/14/1968,christine.garcia@yahoo.com,(308)721-7904,Seattle,NJ,Private Banking,11/03/2022,638
500250,CUST500250,Evan,Schmidt,19830119,evan.schmidt@yahoo.com,613.834.0461x29792,Newark,OH,  Private Banking   ,2021-01-07,375
500630,CUST500630,Diana,Russo,10-01-1956,UNKNOWN,4388934482,Columbus,OH,Private Banking,28-11-2020,UNKNOWN
500010,CUST500010,Valerie,Lee,05/26/1999,valerie.lee@gmail.com,883-495-4862x0579,Los Angeles,null,Retail,12/08/2014,312
500454,CUST500454,Debra,Gross,08/03/1975,debra.gross@gmail.com,632-702-7208,Houston,OH,Small Business,20230422,240
500746,CUST500746,Lauren,Parks,"Oct 18, 1967",lauren.parks@gmail.com,001-238-896-6827x646,Miami,MI,Retail,07/02/2019,512
500675,CUST500675,Elizabeth,Fisher,08/04/2007,,001-698-865-6753x3150,Houston,PA,Small Business,02/25/2017,581
500666,CUST500666,Maria,Holt,19940805,maria.holt@gmail.com,879.819.1553,Atlanta,AZ,Small Business,20260212,619
500413,CUST500413,Becky,Fisher,19390708,becky.fisher@hotmail.com,(316)938-8586x26454,Charlotte,IL,Small Business,07/13/2018,581
500546,CUST500546,John,Hall,unknown,john.hall@yahoo.com,(510)711-5919x700,Philadelphia,OH,Retail,2026-01-24,717
500438,CUST500438,Nathaniel,Lutz,08/25/1974,nathaniel.lutz@yahoo.com,+1-801-684-8519,New York,NY,Small Business,01/02/2026,315
500432,CUST500432,Jennifer,Cordova,"Feb 06, 1987",jennifer.cordova@hotmail.com,(205)376-5907,Columbus,TX,Private Banking,"Mar 06, 2021",564
500439,CUST500439,Renee,Todd,1960-11-18,renee.todd@yahoo.com,705-309-0388x719,Phoenix,NJ,Small Business,20141123,755
500022,CUST500022,John,Sheppard,19580314,john.sheppard@gmail.com,861-274-8338x01412,Boston,IL,Retail,20181107,771
500095,CUST500095,Craig,White,"Apr 20, 1938",craig.white@hotmail.com,2527484426,dENVER,AZ,Retail,null,446
500525,CUST500525,Teresa,Macdonald,19910114,teresa.macdonald@hotmail.com,001-898-714-9551x1749,New York,IL,Private Banking,01/13/2016,633
500176,CUST500176,Eric,Thomas,"Aug 11, 1991",eric.thomas@yahoo.com,(658)998-2995x39470,Atlanta,FL,Small Business,20150904,389
500668,cust500668,Brittany,Bradley,06/08/1956,brittany.bradley@hotmail.com,848-686-6304,Phoenix,NJ,Retail,02/04/2018,117
500566,CUST500566,Kelly,Lane,23-10-1962,kelly.lane@yahoo.com,(353)262-8749,Phoenix,n/a,Retail,20251123,631
500548,CUST500548,Ashley,Harrington,20030329,ashley.harrington@hotmail.com,897.473.0943x0654,Philadelphia,NC,-,2020-04-18,748
500080,CUST500080,Franklin,Barrett,1949-11-14,franklin.barrett@gmail.com,846-843-1143x6700,Philadelphia,NY,Small Business,05/26/2016,360
500396,CUST500396,James,Beltran,19840902,james.beltran@hotmail.com,985-863-9500,Charlotte,MA,Small Business,12/12/2020,587
500545,CUST500545,Alisha,Gray,10/15/1976,alisha.gray@yahoo.com,(216)589-4606,Philadelphia,CO,null,"Sep 05, 2015",463
500164,CUST500164,David,Watson,"Jun 04, 1989",david.watson@hotmail.com,709.551.5859x1034,Houston,GA,Private Banking,20251124,830
500510,CUST500510,Alexander,Ross,1999-08-17,alexander.ross@yahoo.com,(570)735-4842x311,Atlanta,PA,Retail,"Oct 15, 2019",740
500520,CUST500520,April,Ryan,"Feb 15, 2005",april.ryan@gmail.com,241-389-2807x46357,Chicago,CO,Small Business,04-07-2020,831
500139,CUST500139,Rachel,Cabrera,1957-10-09,rachel.cabrera@yahoo.com,236-593-6467,Phoenix,CA,Small Business,"Oct 13, 2021",415
500156,CUST500156,Scott,Booker,19420223,scott.booker@yahoo.com,833.750.0986x2410,Atlanta,OH,Small Business,20150129,702
500153,CUST500153,tina,Elliott,19430719,tina.elliott@yahoo.com,238.250.5149x4312,Phoenix,NY,Private Banking,05-06-2020,835
500351,CUST500351,Mary,Reeves,19670628,mary.reeves@gmail.com,(428)925-3664x21293,Seattle,TX,  Small Business   ,2024-09-14,437
500727,CUST500727,Jeremiah,Butler,n/a,jeremiah.butler@gmail.com,646.263.2505x1703,Los Angeles,WA,Retail,03-07-2022,844
500493,CUST500493,Amanda,  mCCOY   ,"Sep 20, 1967",amanda.mccoy@hotmail.com,287-823-2881x660,Los Angeles,CO,Private Banking,01/02/2020,494
500661,CUST500661,  Larry   ,Perkins,"Dec 23, 1965",larry.perkins@gmail.com,(354)647-2013,Chicago,CO,Private Banking,20170310,502
500388,CUST500388,Sean,lopez,10-07-1999,sean.lopez@yahoo.com,(391)517-1976x4746,Columbus,MA,Small Business,"Jan 30, 2024",839
500110,CUST500110,Jennifer,Lee,03/26/1938,jennifer.lee@gmail.com,995-727-1601,Detroit,CO,Small Business,28-08-2025,516
500379,CUST500379,Dale,Fuller,"Aug 25, 1979",dale.fuller@yahoo.com,+1-439-969-0678,Chicago,CA,Small Business,25/03/2015,647
500375,CUST500375,William,Miller,"Jul 15, 1952",william.miller@gmail.com,001-263-754-7660,Phoenix,MA,Retail,2016-04-01,248
500078,CUST500078,Bonnie,Boyd,20-12-1998,bonnie.boyd@hotmail.com,001-552-677-4932x5738,New York,MA,Private Banking,"Dec 20, 2019",533
500551,CUST500551,Katherine,Cook,19860812,katherine.cook@yahoo.com,335-923-5757x16307,Los Angeles,OH,Private Banking,20190614,n/a
500124,CUST500124,Steven,Ferguson,19460609,steven.ferguson@gmail.com,869-544-3184x7993,Philadelphia,MI,Retail,30/01/2016,424
500215,CUST500215,Wendy,Moody,"Aug 16, 1970",wendy.moody@yahoo.com,491-930-5615,Newark,MA,Small Business,12-07-2020,455
500597,CUST500597,Jennifer,Powell,08/03/1971,jennifer.powell@yahoo.com,001-253-452-1455x88835,newark,WA,Small Business,2019-08-23,219
500316,CUST500316,Michael,Mckinney,30/06/1974,michael.mckinney@hotmail.com,723.813.1498,Chicago,OH,Private Banking,2016-10-03,293
500069,CUST500069,David,Vance,20030221,david.vance@yahoo.com,001-404-686-8443x180,Seattle,MA,Retail,02-11-2025,224
500037,CUST500037,Kimberly,Hall,04-10-2002,kimberly.hall@yahoo.com,(548)861-1148,Chicago,MA,Retail,2022-04-18,null
500225,CUST500225,Laura,Reed,24/10/1945,n/a,(748)424-0946,Philadelphia,NJ,Small Business,2020-10-01,676
500216,CUST500216,Emily,Reese,"Jun 15, 1945",emily.reese@yahoo.com,3793266849,Houston,NY,Small Business,20240622,648
500561,CUST500561,lYNN,Flores,20021028,lynn.flores@hotmail.com,001-860-683-0589x05995,Newark,MA,Retail,01/13/2024,424
500627,CUST500627,Dennis,Howard,12/25/1959,dennis.howard@yahoo.com,001-999-563-2557x5077,Miami,AZ,Retail,03/10/2023,770
500344,CUST500344,Denise,Rodriguez,19800408,denise.rodriguez@hotmail.com,524.412.8009x37178,Columbus,MA,Retail,12/31/2014,324
500014,CUST500014,Charles,Caldwell,30/10/1992,charles.caldwell@gmail.com,001-452-842-7316x723,Denver,TX,Retail,20250416,737
500433,CUST500433,Taylor,Davis,19641026,taylor.davis@hotmail.com,917.588.7948x985,Charlotte,IL,Private Banking,"May 17, 2017",218
500457,CUST500457,Alyssa,Barrett,"Nov 21, 1949",alyssa.barrett@yahoo.com,612-575-1396,Detroit,NC,Retail,2021-06-10,766
500665,CUST500665,William,Powell,"Aug 04, 1981",william.powell@yahoo.com,001-828-453-1064,Detroit,IL,Small Business,20210209,12
500075,CUST500075,Jennifer,Carey,1977-07-18,jennifer.carey@yahoo.com,9834400571,Boston,FL,Private Banking,09-01-2018,430
500460,CUST500460,John,Lawrence,1974-04-08,john.lawrence@hotmail.com,(896)988-2804x3329,Philadelphia,WA,Private Banking,2018-08-27,178
500509,CUST500509,Michael,Owens,19500508,michael.owens@yahoo.com,(935)898-3764,phoenix,CO,Retail,2016-04-29,615
500140,CUST500140,  Christopher   ,Jackson,09/04/1963,christopher.jackson@yahoo.com,(585)815-8656x1165,Miami,MI,private banking,11/09/2014,UNKNOWN
500688,CUST500688,Andrew,Moore,"May 11, 2002",andrew.moore@yahoo.com,(869)533-3632,Houston,NY,Retail,05/12/2024,811
500057,CUST500057,Blake,Hart,24/11/1990,blake.hart@yahoo.com,569-878-4649,Newark,IL,Small Business,2015-01-21,153
500241,cust500241,Gary,Pearson,10/07/1998,gary.pearson@hotmail.com,+1-877-592-1796x1330,New York,OH,Private Banking,26-05-2026,825
500354,CUST500354,Johnny,Miller,04/30/1971,johnny.miller@yahoo.com,935.236.1301x517,Atlanta,WA,Small Business,08/02/2017,623
500725,CUST500725,Eddie,Smith,"Apr 26, 1939",eddie.smith@yahoo.com,,Philadelphia,WA,Small Business,2019-02-20,322
500534,CUST500534,Dustin,Levy,"Apr 18, 1983",dustin.levy@gmail.com,446-529-9132,Philadelphia,PA,Small Business,02/19/2021,758
500453,CUST500453,Ralph,Adams,06/13/1946,ralph.adams@hotmail.com,627.748.7043x837,Charlotte,OH,Retail,11/27/2024,607
500106,CUST500106,Veronica,Cline,08-02-1971,veronica.cline@yahoo.com,001-346-217-9924x05326,Miami,NJ,Small Business,20210512,838
500129,CUST500129,Melissa,Ramirez,12/18/1980,melissa.ramirez@yahoo.com,001-274-954-5688x965,Atlanta,CA,Small Business,05-12-2015,494
500685,CUST500685,Matthew,Morton,12/12/1979,matthew.morton@gmail.com,285-292-2638,Chicago,TX,Retail,2019-09-06,300
500617,CUST500617,Aaron,Anderson,19680205,aaron.anderson@hotmail.com,540.610.7075x709,Denver,TX,Private Banking,2020-04-14,431
500475,CUST500475,Kelli,Holmes,1943-12-02,kelli.holmes@hotmail.com,9112446865,Seattle,GA,Small Business,04/03/2017,589
500203,cust500203,henry,  Nielsen   ,"Jul 24, 1976",henry.nielsen@yahoo.com,943.382.2381,Charlotte,NY,Retail,20240222,365
500485,CUST500485,Diane,Jones,06/03/1955,diane.jones@yahoo.com,001-441-311-7250x96738,New York,MI,Retail,2026-03-07,695
500167,CUST500167,Morgan,Bishop,19410221,null,729-790-3257x5976,Columbus,FL,Private Banking,"Jul 11, 2018",391
500565,CUST500565,Mallory,Griffin,"Oct 16, 1968",mallory.griffin@yahoo.com,637-935-0446,Philadelphia,CO,Small Business,"Jul 13, 2020",257
500108,CUST500108,Nathan,Young,"Mar 20, 1988",nathan.young@yahoo.com,(208)500-4870x125,Seattle,NY,Small Business,"Aug 27, 2016",704
500402,CUST500402,Matthew,Romero,1966-10-16,matthew.romero@yahoo.com,945.788.0569x4827,Atlanta,-,Small Business,"Aug 21, 2015",827
500391,CUST500391,Ronald,Smith,20080413,ronald.smith@hotmail.com,+1-311-534-6365x97656,Atlanta,NC,Retaiil,2023-04-14,385
500544,CUST500544,Charles,Arnold,09/21/2005,charles.arnold@gmail.com,888.654.0974,Newark,CA,Retail,14-11-2023,800
500494,CUST500494,Savannah,Taylor,20000228,savannah.taylor@hotmail.com,+1-724-886-1766,Denver,CO,Private Banking,2015-02-21,534
500268,CUST500268,Elizabeth,Wang,"Nov 30, 1944",elizabeth.wang@gmail.com,710-782-6961x797,Los Angeles,OH,Small Business,2017-04-03,677
500098,CUST500098,Valerie,Garrison,15/07/1951,valerie.garrison@yahoo.com,3496372052,Boston,WA,Small Business,20160119,573
500554,CUST500554,Howard,Wallace,23/03/1966,howard.wallace@hotmail.com,(514)621-7027,New York,FL,Retail,20240914,500
500635,CUST500635,Jeremy,Johnson,"Oct 10, 1974",jeremy.johnson@gmail.com,null,Atlanta,IL,Private Banking,2019-12-20,680
500487,CUST500487,Melissa,Campbell,19940508,melissa.campbell@hotmail.com,001-644-983-4065x5819,Chicago,PA,Small Business,12/05/2022,362
500676,CUST500676,Anne,Stevens,03/16/1945,anne.stevens@hotmail.com,256-345-1511x8264,Newark,NY,Small Business,06-05-2023,825
500602,CUST500602,Randall,Salinas,13-06-1975,randall.salinas@gmail.com,350.528.5219x2657,Denver,PA,Private Banking,29-09-2022,157
500382,CUST500382,Megan,Hayden,1956-09-10,megan.hayden@hotmail.com,470-812-0681x551,nEW yORK,FL,Small Business,01/08/2019,677
500562,CUST500562,Erin,berger,26-07-1962,erin.berger@yahoo.com,(844)266-9725x3812,Newark,MI,Retail,14/11/2020,348
500036,CUST500036,TAMMY,BURNS,"Dec 10, 1940",tammy.burns@hotmail.com,273.213.2281x718,Phoenix,MA,Retail,08/09/2025,594
500417,CUST500417,Jeff,Barry,19420312,jeff.barry@gmail.com,001-785-215-9014x6928,Newark,MI,Small Business,20211123,370
500024,CUST500024,Margaret,Silva,12/10/2000,margaret.silva@hotmail.com,+1-531-900-2516x7800,Miami,NY,Small Business,"Sep 27, 2022",UNKNOWN
500142,CUST500142,Stuart,Norton,N/A,stuart.norton@gmail.com,UNKNOWN,Denver,OH,Private Banking,2018-12-27,495
500147,CUST500147,Shari,Rodriguez,1991-05-10,shari.rodriguez@gmail.com,001-390-831-0535,Houston,GA,Private Banking,31/05/2022,843
500148,CUST500148,Heather,Long,05-03-1990,heather.long@yahoo.com,915.567.5878x03682,New York,AZ,Retail,20240623,632
500207,CUST500207,Karen,Crawford,25-06-2003,karen.crawford@yahoo.com,649-298-1327x439,Newark,NY,Small Business,2015-09-17,215
500027,CUST500027,Todd,Compton,"Nov 13, 1942",todd.compton@yahoo.com,684-977-7183x4170,Boston,WA,Retail,13/03/2017,339
500125,CUST500125,Amy,Richardson,2000-09-15,amy.richardson@yahoo.com,740.435.3388x6960,Detroit,IL,Retail,22/03/2018,649
500529,CUST500529,Jesse,Woods,28/01/1951,jesse.woods@hotmail.com,+1-692-605-9839x9788,Chicago,GA,Private Banking,2024-12-25,477
500229,CUST500229,Meagan,Clarke,12/11/1996,meagan.clarke@yahoo.com,252-528-8642x35161,Denver,MI,Retail,05/15/2019,-
500429,CUST500429,Joshua,Dyer,26-01-1994,joshua.dyer@gmail.com,001-336-400-8488x268,Chicago,TX,Private Banking,2018-03-29,N/A
500088,CUST500088,Brian,Carey,"Sep 23, 2001",brian.carey@gmail.com,null,Denver,MA,Retail,12/12/2023,675
500063,CUST500063,Barbara,  Ward   ,1991-06-04,barbara.ward@gmail.com,+1-604-884-4950x032,Denver,OH,Private Banking,20191115,278
500598,CUST500598,Jacqueline,Freeman,14/03/1964,n/a,2467288941,Denver,WA,Private Banking,05-08-2023,558
500498,CUST500498,Michelle,   Cannon   ,19750424,michelle.cannon@yahoo.com,551.411.6154x5840,Phoenix,MA,Private Banking,02/06/2023,653
500255,CUST500255,Devon,French,19531221,null,+1-613-224-6033x36537,Boston,NJ,Privatee Banking,2018-12-19,393
500306,CUST500306,Stephanie,Garrison,10/14/2007,stephanie.garrison@gmail.com,(261)396-4986,Seattle,NC,rETAIL,19-06-2020,325
500265,CUST500265,Chad,Molina,22/05/1948,chad.molina@gmail.com,564.889.1737x89588,New York,CA,Private Banking,"Apr 02, 2016",521
500073,cust500073,Daniel,Johnson,"Jun 27, 1997",daniel.johnson@hotmail.com,747-812-1345,Charlotte,WA,Retail,20240411,320
500232,CUST500232,Erica,Proctor,27/02/1994,erica.proctor@hotmail.com,211.253.0727x48079,pHILADELPHIA,AZ,Private Banking,21-11-2018,392
500158,CUST500158,Amy,Black,"Nov 16, 1966",amy.black@hotmail.com,(869)791-0594,Newark,MI,Small Business,21-12-2020,356
500083,CUST500083,Patricia,Murphy,unknown,patricia.murphy@gmail.com,9485323851,Detroit,CA,Private Banking,07-07-2024,439
500308,CUST500308,Samantha,  Hahn   ,14/06/2008,samantha.hahn@hotmail.com,001-447-756-7102x409,Houston,AZ,Private Banking,20190909,670
500221,CUST500221,Stephanie,   Hunter   ,20071008,stephanie.hunter@gmail.com,(880)402-1379x4518,Houston,FL,Retail,11/10/2016,573
500285,CUST500285,Oscar,Franco,10-05-1945,oscar.franco@yahoo.com,+1-705-725-2808x75773,Charlotte,PA,Small Business,"Jan 10, 2021",430
500536,CUST500536,Corey,Mccormick,19750428,corey.mccormick@yahoo.com,001-400-218-2836x4312,Houston,OH,Retail,"Feb 12, 2024",null
500572,CUST500572,Michele,Orozco,"Apr 02, 1977",michele.orozco@yahoo.com,519.935.6076x91382,Philadelphia,MI,Small Business,2023-08-10,624
500542,CUST500542,Linda,Thompson,"May 10, 1999",linda.thompson@yahoo.com,+1-326-460-1600,Detroit,NULL,Small Business,20160421,825
500086,CUST500086,Franklin,Noble,19/08/1940,franklin.noble@gmail.com,683.825.6748x2753,Detroit,CO,Retail,"Feb 12, 2024",751
500356,CUST500356,Gregory,Russell,01-09-2000,gregory.russell@hotmail.com,null,Atlanta,MI,Small Business,2019-06-18,189
500704,CUST500704,Donald,Poole,2002-12-15,donald.poole@gmail.com,913-240-5848x054,Columbus,FL,Small Business,2020-12-06,514
500420,CUST500420,Tina,Petersen,19441226,tina.petersen@hotmail.com,488.393.2258x406,Chicago,null,Small Business,20250627,unknown
500518,CUST500518,Jill,Adams,1976-01-18,jill.adams@hotmail.com,null,Boston,PA,Small Business,"Sep 15, 2014",632
500377,CUST500377,Alexander,Reyes,"Sep 14, 1954",alexander.reyes@gmail.com,288.361.7161x7689,Columbus,NC,Retail,"Dec 31, 2021",708
500082,CUST500082,Shawn,Edwards,19810620,shawn.edwards@yahoo.com,862.446.7709,New York,CO,Small Business,20151008,N/A
500677,CUST500677,Corey,Turner,26/12/1950,NULL,721.661.7853,Miami,PA,Small Business,-,427
500717,CUST500717,Joseph,Martin,05/18/1997,joseph.martin@yahoo.com,304.353.9165,Houston,AZ,Private Banking,23-04-2023,336
500465,CUST500465,Nathaniel,Day,22/04/1956,nathaniel.day@yahoo.com,348.533.7427,Los Angeles,NJ,Small Business,"Jul 17, 2025",713
500611,CUST500611,Teresa,Rodriguez,21-11-1951,teresa.rodriguez@yahoo.com,001-875-311-9194x8517,NEW YORK,null,Retail,15/12/2017,351
500115,CUST500115,James,Miller,12/25/1941,james.miller@yahoo.com,001-242-732-9394x30186,Philadelphia,OH,rETAIL,2021-11-08,386
500480,CUST500480,Andrew,   Bell   ,19371130,andrew.bell@yahoo.com,(405)353-1908x8753,New York,PA,Private Banking,03/30/2015,839
500397,CUST500397,Kimberly,Higgins,08/12/1957,kimberly.higgins@hotmail.com,343.258.7956,Houston,PA,Retail,"May 15, 2017",491
500065,CUST500065,Brianna,  Harris   ,02/24/1981,brianna.harris@gmail.com,6322711246,Philadelphia,NY,Retaail,2020-04-05,402
500409,CUST500409,aNTHONY,Fields,"Nov 08, 1984",anthony.fields@yahoo.com,(950)466-0817x90627,Newark,NJ,Retail,"Oct 25, 2017",446
500180,CUST500180,Anthony,Smith,05/19/1987,anthony.smith@yahoo.com,956.644.7392,Columbus,NY,Retail,26/06/2017,514
500593,CUST500593,Debra,Wilson,19820723,debra.wilson@yahoo.com,2613788191,Detroit,IL,Small Business,09/27/2018,697
500719,CUST500719,Taylor,White,21/01/2002,taylor.white@yahoo.com,(981)808-8131,Columbus,NJ,unknown,18-08-2025,627
500483,CUST500483,  Charlene   ,Murphy,01/08/1990,charlene.murphy@yahoo.com,001-703-421-1986x571,Columbus,MA,RETAIL,20250627,424
500293,CUST500293,Kara,Joseph,UNKNOWN,kara.joseph@yahoo.com,707.807.1186x25723,Chicago,NY,Small Business,20171107,654
500678,CUST500678,Michael,Galvan,"Oct 21, 1957",michael.galvan@hotmail.com,+1-409-228-9759,New York,CA,retaail,2018-02-12,71
500210,CUST500210,Nicholas,Alvarado,19470726,nicholas.alvarado@gmail.com,307-742-4113x12748,Miami,NC,Private Banking,16-08-2016,338
500549,CUST500549,Toni,Holder,19610905,toni.holder@gmail.com,995.237.5695x08329,Newark,MI,Private Banking,20260104,573
500452,CUST500452,Sarah,Cruz,07/04/1942,sarah.cruz@hotmail.com,570-819-0302,new york,CA,   Small Business   ,"Nov 12, 2015",293
500648,CUST500648,Christina,Eaton,12-12-1948,christina.eaton@gmail.com,359.508.7377x2075,Columbus,OH,Retail,20190808,847
500175,CUST500175,Laura,Miller,19800503,laura.miller@hotmail.com,(347)200-5950x6952,Seattle,WA,Private Banking,06/11/2023,671
500386,CUST500386,Richard,White,28-09-1950,richard.white@gmail.com,361-223-7067,Miami,NY,Small Business,2025-09-19,163
500672,CUST500672,Paul,Powell,2006-07-24,paul.powell@yahoo.com,(733)627-7381x7128,Philadelphia,TX,Private Banking,13-03-2023,540
500524,CUST500524,Matthew,Harmon,19971228,matthew.harmon@hotmail.com,8987689444,Charlotte,OH,Private Banking,25-07-2023,821
500330,CUST500330,Malik,Maldonado,03/11/1988,malik.maldonado@hotmail.com,275-715-3364x5048,New York,MI,Retail,2024-11-16,377
500613,CUST500613,Michael,Young,10-11-1980,michael.young@yahoo.com,427-885-8526x87458,Phoenix,CA,Retail,"Dec 17, 2024",690
500435,CUST500435,Justin,Smith,26/02/1966,NULL,(794)492-7774x6017,Chicago,OH,   Small Business   ,20250723,841
500694,CUST500694,Michael,Wagner,1941-10-01,michael.wagner@yahoo.com,001-829-471-1204,Boston,CO,Retail,"Jul 30, 2020",370
500284,CUST500284,Lori,Adams,1962-04-23,lori.adams@yahoo.com,(664)713-0693x0224,Philadelphia,OH,Private Banking,25/01/2019,344
500312,CUST500312,Pamela,Melendez,2001-03-22,pamela.melendez@yahoo.com,001-351-787-9525,Boston,TX,Retail,20200313,511
